year,exporter,exporter_iso3,importer,importer_iso3,trade_value_usd
2024,Rep. of Korea,KOR,"China, Hong Kong SAR",HKG,511134539.0
2024,Rep. of Korea,KOR,Hungary,HUN,2924634.0
2024,Rep. of Korea,KOR,Iceland,ISL,291385.0
2024,Rep. of Korea,KOR,Indonesia,IDN,118882255.0
2024,Rep. of Korea,KOR,Iran,IRN,364722.0
2024,Rep. of Korea,KOR,Iraq,IRQ,27679137.0
2024,Rep. of Korea,KOR,Ireland,IRL,8219328.0
2024,Rep. of Korea,KOR,Israel,ISR,8778112.0
2024,Rep. of Korea,KOR,Italy,ITA,19005929.0
2024,Rep. of Korea,KOR,Côte d'Ivoire,CIV,67917.0
2024,Rep. of Korea,KOR,Jamaica,JAM,5492.0
2024,Rep. of Korea,KOR,Japan,JPN,840375307.0
2024,Rep. of Korea,KOR,Kazakhstan,KAZ,83651996.0
2024,Rep. of Korea,KOR,Jordan,JOR,1268526.0
2024,Rep. of Korea,KOR,Kenya,KEN,1237641.0
2024,Rep. of Korea,KOR,Kuwait,KWT,13821499.0
2024,Rep. of Korea,KOR,Kyrgyzstan,KGZ,73862705.0
2024,Rep. of Korea,KOR,Lao People's Dem. Rep.,LAO,3221966.0
2024,Rep. of Korea,KOR,Lebanon,LBN,3157955.0
2024,Rep. of Korea,KOR,Latvia,LVA,2822380.0
2024,Rep. of Korea,KOR,Liberia,LBR,2053.0
2024,Rep. of Korea,KOR,Libya,LBY,2694948.0
2024,Rep. of Korea,KOR,Lithuania,LTU,27598480.0
2024,Rep. of Korea,KOR,Luxembourg,LUX,482051.0
2024,Rep. of Korea,KOR,"China, Macao SAR",MAC,1022707.0
2024,Rep. of Korea,KOR,Madagascar,MDG,3847.0
2024,Rep. of Korea,KOR,Malawi,MWI,4076.0
2024,Rep. of Korea,KOR,Malaysia,MYS,112110454.0
2024,Rep. of Korea,KOR,Maldives,MDV,977729.0
2024,Rep. of Korea,KOR,Mali,MLI,22649.0
2024,Rep. of Korea,KOR,Malta,MLT,281667.0
2024,Rep. of Korea,KOR,Mauritania,MRT,27184.0
2024,Rep. of Korea,KOR,Mauritius,MUS,1120403.0
2024,Rep. of Korea,KOR,Mexico,MEX,20479495.0
2024,Rep. of Korea,KOR,"Other Asia, nes",S19,218823370.0
2024,Rep. of Korea,KOR,Mongolia,MNG,36944038.0
2024,Rep. of Korea,KOR,Rep. of Moldova,MDA,6447353.0
2024,Rep. of Korea,KOR,Montenegro,MNE,322491.0
2024,Rep. of Korea,KOR,Morocco,MAR,1555298.0
2024,Rep. of Korea,KOR,Mozambique,MOZ,3882.0
2024,Rep. of Korea,KOR,Oman,OMN,2797019.0
2024,Rep. of Korea,KOR,Namibia,NAM,19648.0
2024,Rep. of Korea,KOR,Nepal,NPL,2453853.0
2024,Rep. of Korea,KOR,Netherlands,NLD,74620383.0
2024,Rep. of Korea,KOR,Curaçao,CUW,10809.0
2024,Rep. of Korea,KOR,Aruba,ABW,12076.0
2024,Rep. of Korea,KOR,Saint Maarten,SXM,1107.0
2024,Rep. of Korea,KOR,New Caledonia,NCL,82044.0
2024,Rep. of Korea,KOR,Vanuatu,VUT,381.0
2024,Rep. of Korea,KOR,New Zealand,NZL,10499727.0
2024,Rep. of Korea,KOR,Nicaragua,NIC,3043.0
2024,Rep. of Korea,KOR,Niger,NER,17552.0
2024,Rep. of Korea,KOR,Nigeria,NGA,11938461.0
2024,Rep. of Korea,KOR,Norway,NOR,12138291.0
2024,Rep. of Korea,KOR,N. Mariana Isds,MNP,31835.0
2024,Rep. of Korea,KOR,Pakistan,PAK,2016919.0
2024,Rep. of Korea,KOR,Panama,PAN,623126.0
2024,Rep. of Korea,KOR,Papua New Guinea,PNG,3341.0
2024,Rep. of Korea,KOR,Paraguay,PRY,980537.0
2024,Rep. of Korea,KOR,Peru,PER,5199125.0
2024,Rep. of Korea,KOR,Philippines,PHL,76677912.0
2024,Rep. of Korea,KOR,Poland,POL,112447755.0
2024,Rep. of Korea,KOR,Portugal,PRT,637337.0
2024,Rep. of Korea,KOR,Timor-Leste,TLS,5448.0
2024,Rep. of Korea,KOR,Qatar,QAT,7323331.0
2024,Rep. of Korea,KOR,Romania,ROU,15717196.0
2024,Rep. of Korea,KOR,Russian Federation,RUS,322347336.0
2024,Rep. of Korea,KOR,Rwanda,RWA,10826.0
2024,Rep. of Korea,KOR,Saint Barthélemy,BLM,137.0
2024,Rep. of Korea,KOR,Anguilla,AIA,50.0
2024,Rep. of Korea,KOR,San Marino,SMR,126420.0
2024,Rep. of Korea,KOR,Saudi Arabia,SAU,54430254.0
2024,Rep. of Korea,KOR,Senegal,SEN,366963.0
2024,Rep. of Korea,KOR,Serbia,SRB,3781728.0
2024,Rep. of Korea,KOR,Seychelles,SYC,42887.0
2024,Rep. of Korea,KOR,Sierra Leone,SLE,20431.0
2024,Rep. of Korea,KOR,India,IND,65623773.0
2024,Rep. of Korea,KOR,Singapore,SGP,117194366.0
2024,Rep. of Korea,KOR,Slovakia,SVK,6893161.0
2024,Rep. of Korea,KOR,Viet Nam,VNM,466055312.0
2024,Rep. of Korea,KOR,Slovenia,SVN,1222135.0
2024,Rep. of Korea,KOR,Somalia,SOM,1466963.0
2024,Rep. of Korea,KOR,South Africa,ZAF,4239456.0
2024,Rep. of Korea,KOR,Zimbabwe,ZWE,14852.0
2024,Rep. of Korea,KOR,Spain,ESP,30666553.0
2024,Rep. of Korea,KOR,Sudan,SDN,99557.0
2024,Rep. of Korea,KOR,Suriname,SUR,17581.0
2024,Rep. of Korea,KOR,Eswatini,SWZ,11662.0
2024,Rep. of Korea,KOR,Sweden,SWE,21399751.0
2024,Rep. of Korea,KOR,Switzerland,CHE,4798618.0
2024,Rep. of Korea,KOR,Tajikistan,TJK,404826.0
2024,Rep. of Korea,KOR,Thailand,THA,186352377.0
2024,Rep. of Korea,KOR,Togo,TGO,14631.0
2024,Rep. of Korea,KOR,Tokelau,TKL,46867.0
2024,Rep. of Korea,KOR,Trinidad and Tobago,TTO,859447.0
2024,Rep. of Korea,KOR,United Arab Emirates,ARE,158318459.0
2024,Rep. of Korea,KOR,Tunisia,TUN,246826.0
2024,Rep. of Korea,KOR,Türkiye,TUR,65313125.0
2024,Rep. of Korea,KOR,Turkmenistan,TKM,296414.0
2024,Rep. of Korea,KOR,Turks and Caicos Isds,TCA,506.0
2024,Rep. of Korea,KOR,Uganda,UGA,54895.0
2024,Rep. of Korea,KOR,Ukraine,UKR,54700361.0
2024,Rep. of Korea,KOR,North Macedonia,MKD,1178623.0
2024,Rep. of Korea,KOR,Egypt,EGY,364032.0
2024,Rep. of Korea,KOR,United Kingdom,GBR,132984630.0
2024,Rep. of Korea,KOR,United Rep. of Tanzania,TZA,938212.0
2024,Rep. of Korea,KOR,USA,USA,1547843643.0
2024,Rep. of Korea,KOR,Burkina Faso,BFA,1256.0
2024,Rep. of Korea,KOR,Uruguay,URY,687425.0
2024,Rep. of Korea,KOR,Uzbekistan,UZB,16030711.0
2024,Rep. of Korea,KOR,Venezuela,VEN,550851.0
2024,Rep. of Korea,KOR,Samoa,WSM,30.0
2024,Rep. of Korea,KOR,Yemen,YEM,1421443.0
2024,Rep. of Korea,KOR,Zambia,ZMB,15187.0
2024,Rep. of Korea,KOR,"Areas, nes",_X ,410413.0
2025,Rep. of Korea,KOR,Afghanistan,AFG,1970116.0
2025,Rep. of Korea,KOR,Albania,ALB,7264687.0
2025,Rep. of Korea,KOR,Algeria,DZA,179633.0
2025,Rep. of Korea,KOR,American Samoa,ASM,2751.0
2025,Rep. of Korea,KOR,Andorra,AND,23027.0
2025,Rep. of Korea,KOR,Angola,AGO,43994.0
2025,Rep. of Korea,KOR,Antigua and Barbuda,ATG,5484.0
2025,Rep. of Korea,KOR,Azerbaijan,AZE,6661995.0
2025,Rep. of Korea,KOR,Argentina,ARG,10460008.0
2025,Rep. of Korea,KOR,Australia,AUS,140249551.0
2025,Rep. of Korea,KOR,Austria,AUT,966089.0
2025,Rep. of Korea,KOR,Bahamas,BHS,8720.0
2025,Rep. of Korea,KOR,Bahrain,BHR,1357737.0
2025,Rep. of Korea,KOR,Bangladesh,BGD,17345733.0
2025,Rep. of Korea,KOR,Armenia,ARM,1313022.0
2025,Rep. of Korea,KOR,Barbados,BRB,45717.0
2025,Rep. of Korea,KOR,Belgium,BEL,24351966.0
2025,Rep. of Korea,KOR,Bermuda,BMU,73163.0
2025,Rep. of Korea,KOR,Bhutan,BTN,1927958.0
2025,Rep. of Korea,KOR,Bolivia (Plurinational State of),BOL,1553293.0
2025,Rep. of Korea,KOR,Bosnia Herzegovina,BIH,122744.0
2025,Rep. of Korea,KOR,Botswana,BWA,68929.0
2025,Rep. of Korea,KOR,Brazil,BRA,45211420.0
2025,Rep. of Korea,KOR,Belize,BLZ,15370.0
2025,Rep. of Korea,KOR,Brunei Darussalam,BRN,2499787.0
2025,Rep. of Korea,KOR,Bulgaria,BGR,15163816.0
2025,Rep. of Korea,KOR,Myanmar,MMR,52609770.0
2025,Rep. of Korea,KOR,Burundi,BDI,21.0
2025,Rep. of Korea,KOR,Belarus,BLR,5240302.0
2025,Rep. of Korea,KOR,Cambodia,KHM,78906703.0
2025,Rep. of Korea,KOR,Cameroon,CMR,291388.0
2025,Rep. of Korea,KOR,Canada,CAN,151554643.0
2025,Rep. of Korea,KOR,Cabo Verde,CPV,627.0
2025,Rep. of Korea,KOR,Cayman Isds,CYM,41682.0
2025,Rep. of Korea,KOR,Central African Rep.,CAF,5415.0
2025,Rep. of Korea,KOR,Sri Lanka,LKA,947511.0
2025,Rep. of Korea,KOR,Chile,CHL,21006841.0
2025,Rep. of Korea,KOR,China,CHN,1652087283.0
2025,Rep. of Korea,KOR,Colombia,COL,8936061.0
2025,Rep. of Korea,KOR,Congo,COG,55649.0
2025,Rep. of Korea,KOR,Dem. Rep. of the Congo,COD,49262.0
2025,Rep. of Korea,KOR,Costa Rica,CRI,2301944.0
2025,Rep. of Korea,KOR,Croatia,HRV,5089977.0
2025,Rep. of Korea,KOR,Cuba,CUB,29634.0
2025,Rep. of Korea,KOR,Cyprus,CYP,5205297.0
2025,Rep. of Korea,KOR,Czechia,CZE,48781377.0
2025,Rep. of Korea,KOR,Benin,BEN,6864.0
2025,Rep. of Korea,KOR,Denmark,DNK,30612042.0
2025,Rep. of Korea,KOR,Dominican Rep.,DOM,1054677.0
2025,Rep. of Korea,KOR,Ecuador,ECU,5053094.0
2025,Rep. of Korea,KOR,El Salvador,SLV,353145.0
2025,Rep. of Korea,KOR,Ethiopia,ETH,77281.0
2025,Rep. of Korea,KOR,Estonia,EST,50505459.0
2025,Rep. of Korea,KOR,Fiji,FJI,541961.0
2025,Rep. of Korea,KOR,Finland,FIN,16966611.0
2025,Rep. of Korea,KOR,France,FRA,115835750.0
2025,Rep. of Korea,KOR,French Polynesia,PYF,50305.0
2025,Rep. of Korea,KOR,Djibouti,DJI,237987.0
2025,Rep. of Korea,KOR,Gabon,GAB,9948.0
2025,Rep. of Korea,KOR,Georgia,GEO,7120200.0
2025,Rep. of Korea,KOR,State of Palestine,PSE,342659.0
2025,Rep. of Korea,KOR,Germany,DEU,76626028.0
2025,Rep. of Korea,KOR,Ghana,GHA,766673.0
2025,Rep. of Korea,KOR,Gibraltar,GIB,1142.0
2025,Rep. of Korea,KOR,Greece,GRC,9288009.0
2025,Rep. of Korea,KOR,Greenland,GRL,47664.0
2025,Rep. of Korea,KOR,Grenada,GRD,1887.0
2025,Rep. of Korea,KOR,Guam,GUM,600594.0
2025,Rep. of Korea,KOR,Guatemala,GTM,1111946.0
2025,Rep. of Korea,KOR,Guinea,GIN,11854.0
2025,Rep. of Korea,KOR,Guyana,GUY,156937.0
2025,Rep. of Korea,KOR,Honduras,HND,1691122.0
2025,Rep. of Korea,KOR,"China, Hong Kong SAR",HKG,595332547.0
2025,Rep. of Korea,KOR,Hungary,HUN,4770428.0
2025,Rep. of Korea,KOR,Iceland,ISL,899560.0
2025,Rep. of Korea,KOR,Indonesia,IDN,146272217.0
2025,Rep. of Korea,KOR,Iran,IRN,837537.0
2025,Rep. of Korea,KOR,Iraq,IRQ,29306318.0
2025,Rep. of Korea,KOR,Ireland,IRL,10388360.0
2025,Rep. of Korea,KOR,Israel,ISR,24540241.0
2025,Rep. of Korea,KOR,Italy,ITA,27471426.0
2025,Rep. of Korea,KOR,Côte d'Ivoire,CIV,139878.0
2025,Rep. of Korea,KOR,Jamaica,JAM,5852.0
2025,Rep. of Korea,KOR,Japan,JPN,880100669.0
2025,Rep. of Korea,KOR,Kazakhstan,KAZ,107538449.0
2025,Rep. of Korea,KOR,Jordan,JOR,1334043.0
2025,Rep. of Korea,KOR,Kenya,KEN,1440915.0
2025,Rep. of Korea,KOR,Kuwait,KWT,19729661.0
2025,Rep. of Korea,KOR,Kyrgyzstan,KGZ,82134509.0
2025,Rep. of Korea,KOR,Lao People's Dem. Rep.,LAO,3411596.0
2025,Rep. of Korea,KOR,Lebanon,LBN,6074475.0
2025,Rep. of Korea,KOR,Lesotho,LSO,590.0
2025,Rep. of Korea,KOR,Latvia,LVA,3495879.0
2025,Rep. of Korea,KOR,Liberia,LBR,7837.0
2025,Rep. of Korea,KOR,Libya,LBY,3578878.0
2025,Rep. of Korea,KOR,Lithuania,LTU,44041063.0
2025,Rep. of Korea,KOR,Luxembourg,LUX,709795.0
2025,Rep. of Korea,KOR,"China, Macao SAR",MAC,741051.0
2025,Rep. of Korea,KOR,Madagascar,MDG,87723.0
2025,Rep. of Korea,KOR,Malawi,MWI,15828.0
2025,Rep. of Korea,KOR,Malaysia,MYS,118060558.0
2025,Rep. of Korea,KOR,Maldives,MDV,1314345.0
2025,Rep. of Korea,KOR,Mali,MLI,125266.0
2025,Rep. of Korea,KOR,Malta,MLT,714115.0
2025,Rep. of Korea,KOR,Mauritania,MRT,92694.0
2025,Rep. of Korea,KOR,Mauritius,MUS,1898809.0
2025,Rep. of Korea,KOR,Mexico,MEX,50674464.0
2025,Rep. of Korea,KOR,"Other Asia, nes",S19,265792086.0
2025,Rep. of Korea,KOR,Mongolia,MNG,44933191.0
2025,Rep. of Korea,KOR,Rep. of Moldova,MDA,6955591.0
2025,Rep. of Korea,KOR,Montenegro,MNE,752553.0
2025,Rep. of Korea,KOR,Montserrat,MSR,1545.0
2025,Rep. of Korea,KOR,Morocco,MAR,4051963.0
2025,Rep. of Korea,KOR,Mozambique,MOZ,26331.0
2025,Rep. of Korea,KOR,Oman,OMN,2787102.0
2025,Rep. of Korea,KOR,Namibia,NAM,28074.0
2025,Rep. of Korea,KOR,Nepal,NPL,4024417.0
2025,Rep. of Korea,KOR,Netherlands,NLD,103754807.0
2025,Rep. of Korea,KOR,Curaçao,CUW,23112.0
2025,Rep. of Korea,KOR,Aruba,ABW,94287.0
2025,Rep. of Korea,KOR,Saint Maarten,SXM,7648.0
2025,Rep. of Korea,KOR,Bonaire,BES,3531.0
2025,Rep. of Korea,KOR,New Caledonia,NCL,123015.0
2025,Rep. of Korea,KOR,Vanuatu,VUT,2284.0
2025,Rep. of Korea,KOR,New Zealand,NZL,12624582.0
2025,Rep. of Korea,KOR,Nicaragua,NIC,269701.0
2025,Rep. of Korea,KOR,Niger,NER,17362.0
2025,Rep. of Korea,KOR,Nigeria,NGA,14636526.0
2025,Rep. of Korea,KOR,Norway,NOR,14797883.0
2025,Rep. of Korea,KOR,N. Mariana Isds,MNP,51277.0
2025,Rep. of Korea,KOR,Marshall Isds,MHL,100.0
2025,Rep. of Korea,KOR,Palau,PLW,30.0
2025,Rep. of Korea,KOR,Pakistan,PAK,15146903.0
2025,Rep. of Korea,KOR,Panama,PAN,1942751.0
2025,Rep. of Korea,KOR,Papua New Guinea,PNG,7878.0
2025,Rep. of Korea,KOR,Paraguay,PRY,3864354.0
2025,Rep. of Korea,KOR,Peru,PER,10768705.0
2025,Rep. of Korea,KOR,Philippines,PHL,95674108.0
2025,Rep. of Korea,KOR,Poland,POL,245780762.0
2025,Rep. of Korea,KOR,Portugal,PRT,945768.0
2025,Rep. of Korea,KOR,Timor-Leste,TLS,3351.0
2025,Rep. of Korea,KOR,Qatar,QAT,9140863.0
2025,Rep. of Korea,KOR,Romania,ROU,26144422.0
2025,Rep. of Korea,KOR,Russian Federation,RUS,361229119.0
2025,Rep. of Korea,KOR,Rwanda,RWA,101045.0
2025,Rep. of Korea,KOR,Saint Barthélemy,BLM,85.0
2025,Rep. of Korea,KOR,Saint Lucia,LCA,1783.0
2025,Rep. of Korea,KOR,San Marino,SMR,128350.0
2025,Rep. of Korea,KOR,Saudi Arabia,SAU,69443844.0
2025,Rep. of Korea,KOR,Senegal,SEN,402008.0
2025,Rep. of Korea,KOR,Serbia,SRB,6294236.0
2025,Rep. of Korea,KOR,Seychelles,SYC,43097.0
2025,Rep. of Korea,KOR,Sierra Leone,SLE,47447.0
2025,Rep. of Korea,KOR,India,IND,78425488.0
2025,Rep. of Korea,KOR,Singapore,SGP,108483717.0
2025,Rep. of Korea,KOR,Slovakia,SVK,15263285.0
2025,Rep. of Korea,KOR,Viet Nam,VNM,407973581.0
2025,Rep. of Korea,KOR,Slovenia,SVN,591942.0
2025,Rep. of Korea,KOR,Somalia,SOM,383750.0
2025,Rep. of Korea,KOR,South Africa,ZAF,7929735.0
2025,Rep. of Korea,KOR,Zimbabwe,ZWE,26062.0
2025,Rep. of Korea,KOR,Spain,ESP,40439837.0
2025,Rep. of Korea,KOR,Sudan,SDN,33410.0
2025,Rep. of Korea,KOR,Suriname,SUR,142072.0
2025,Rep. of Korea,KOR,Eswatini,SWZ,2629.0
2025,Rep. of Korea,KOR,Sweden,SWE,31018037.0
2025,Rep. of Korea,KOR,Switzerland,CHE,6530075.0
2025,Rep. of Korea,KOR,Syria,SYR,142588.0
2025,Rep. of Korea,KOR,Tajikistan,TJK,417418.0
2025,Rep. of Korea,KOR,Thailand,THA,207563374.0
2025,Rep. of Korea,KOR,Togo,TGO,33983.0
2025,Rep. of Korea,KOR,Tokelau,TKL,23539.0
2025,Rep. of Korea,KOR,Trinidad and Tobago,TTO,525099.0
2025,Rep. of Korea,KOR,United Arab Emirates,ARE,261708714.0
2025,Rep. of Korea,KOR,Tunisia,TUN,428076.0
2025,Rep. of Korea,KOR,Türkiye,TUR,83527672.0
2025,Rep. of Korea,KOR,Turkmenistan,TKM,380361.0
2025,Rep. of Korea,KOR,Turks and Caicos Isds,TCA,10271.0
2025,Rep. of Korea,KOR,Uganda,UGA,108131.0
2025,Rep. of Korea,KOR,Ukraine,UKR,67980994.0
2025,Rep. of Korea,KOR,North Macedonia,MKD,2017673.0
2025,Rep. of Korea,KOR,Egypt,EGY,886964.0
2025,Rep. of Korea,KOR,United Kingdom,GBR,187349114.0
2025,Rep. of Korea,KOR,United Rep. of Tanzania,TZA,2547326.0
2025,Rep. of Korea,KOR,USA,USA,1750009080.0
2025,Rep. of Korea,KOR,Burkina Faso,BFA,1050.0
2025,Rep. of Korea,KOR,Uruguay,URY,1111383.0
2025,Rep. of Korea,KOR,Uzbekistan,UZB,36128824.0
2025,Rep. of Korea,KOR,Venezuela,VEN,2248403.0
2025,Rep. of Korea,KOR,Yemen,YEM,774954.0
2025,Rep. of Korea,KOR,Zambia,ZMB,59350.0
2025,Rep. of Korea,KOR,"Areas, nes",_X ,433985.0
2018,China,CHN,Afghanistan,AFG,148338.0
2018,China,CHN,Albania,ALB,216537.0
2018,China,CHN,Algeria,DZA,1396567.0
2018,China,CHN,Angola,AGO,45129.0
2018,China,CHN,Antigua and Barbuda,ATG,7200.0
2018,China,CHN,Azerbaijan,AZE,212429.0
2018,China,CHN,Argentina,ARG,4146411.0
2018,China,CHN,Australia,AUS,33239324.0
2018,China,CHN,Austria,AUT,861373.0
2018,China,CHN,Bahrain,BHR,48000.0
2018,China,CHN,Bangladesh,BGD,2106367.0
2018,China,CHN,Armenia,ARM,145966.0
2018,China,CHN,Barbados,BRB,3104.0
2018,China,CHN,Belgium,BEL,18761442.0
2018,China,CHN,Bermuda,BMU,1008.0
2018,China,CHN,Bolivia (Plurinational State of),BOL,30774.0
2018,China,CHN,Bosnia Herzegovina,BIH,20404.0
2018,China,CHN,Botswana,BWA,15725.0
2018,China,CHN,Brazil,BRA,42105027.0
2018,China,CHN,Brunei Darussalam,BRN,26304.0
2018,China,CHN,Bulgaria,BGR,166333.0
2018,China,CHN,Myanmar,MMR,8528671.0
2018,China,CHN,Belarus,BLR,49749.0
2018,China,CHN,Cambodia,KHM,4014569.0
2018,China,CHN,Cameroon,CMR,82341.0
2018,China,CHN,Canada,CAN,14729225.0
2018,China,CHN,Cabo Verde,CPV,2124.0
2018,China,CHN,Sri Lanka,LKA,319925.0
2018,China,CHN,Chile,CHL,12757085.0
2018,China,CHN,Colombia,COL,4570677.0
2018,China,CHN,Dem. Rep. of the Congo,COD,126885.0
2018,China,CHN,Costa Rica,CRI,286450.0
2018,China,CHN,Croatia,HRV,110442.0
2018,China,CHN,Cuba,CUB,165768.0
2018,China,CHN,Cyprus,CYP,32892.0
2018,China,CHN,Czechia,CZE,3124745.0
2018,China,CHN,Benin,BEN,1154983.0
2018,China,CHN,Denmark,DNK,1033373.0
2018,China,CHN,Dominican Rep.,DOM,593939.0
2018,China,CHN,Ecuador,ECU,1231284.0
2018,China,CHN,El Salvador,SLV,46298.0
2018,China,CHN,Ethiopia,ETH,100333.0
2018,China,CHN,Estonia,EST,59457.0
2018,China,CHN,Fiji,FJI,398521.0
2018,China,CHN,Finland,FIN,3983397.0
2018,China,CHN,France,FRA,88806767.0
2018,China,CHN,Djibouti,DJI,234931.0
2018,China,CHN,Gabon,GAB,7522.0
2018,China,CHN,Georgia,GEO,502462.0
2018,China,CHN,Gambia,GMB,40867.0
2018,China,CHN,State of Palestine,PSE,8451.0
2018,China,CHN,Germany,DEU,49286725.0
2018,China,CHN,Ghana,GHA,767308.0
2018,China,CHN,Greece,GRC,1671302.0
2018,China,CHN,Guatemala,GTM,491408.0
2018,China,CHN,Guyana,GUY,7938.0
2018,China,CHN,Haiti,HTI,1262813.0
2018,China,CHN,Honduras,HND,30775.0
2018,China,CHN,"China, Hong Kong SAR",HKG,407712247.0
2018,China,CHN,Hungary,HUN,230229.0
2018,China,CHN,Iceland,ISL,22.0
2018,China,CHN,Indonesia,IDN,34079846.0
2018,China,CHN,Iran,IRN,221542.0
2018,China,CHN,Iraq,IRQ,2133885.0
2018,China,CHN,Ireland,IRL,3275327.0
2018,China,CHN,Israel,ISR,1757263.0
2018,China,CHN,Italy,ITA,12096499.0
2018,China,CHN,Côte d'Ivoire,CIV,169033.0
2018,China,CHN,Jamaica,JAM,1242611.0
2018,China,CHN,Japan,JPN,66907197.0
2018,China,CHN,Kazakhstan,KAZ,530433.0
2018,China,CHN,Jordan,JOR,598427.0
2018,China,CHN,Kenya,KEN,315407.0
2018,China,CHN,Dem. People's Rep. of Korea,PRK,3522728.0
2018,China,CHN,Rep. of Korea,KOR,20442118.0
2018,China,CHN,Kuwait,KWT,632359.0
2018,China,CHN,Kyrgyzstan,KGZ,25220.0
2018,China,CHN,Lao People's Dem. Rep.,LAO,119862.0
2018,China,CHN,Lebanon,LBN,819324.0
2018,China,CHN,Latvia,LVA,1566577.0
2018,China,CHN,Libya,LBY,177171.0
2018,China,CHN,Lithuania,LTU,183564.0
2018,China,CHN,Luxembourg,LUX,2.0
2018,China,CHN,"China, Macao SAR",MAC,10429213.0
2018,China,CHN,Madagascar,MDG,19490.0
2018,China,CHN,Malawi,MWI,4680.0
2018,China,CHN,Malaysia,MYS,35329921.0
2018,China,CHN,Maldives,MDV,56711.0
2018,China,CHN,Malta,MLT,3955.0
2018,China,CHN,Mauritania,MRT,66734.0
2018,China,CHN,Mauritius,MUS,50104.0
2018,China,CHN,Mexico,MEX,44540528.0
2018,China,CHN,"Other Asia, nes",S19,35226499.0
2018,China,CHN,Mongolia,MNG,76185.0
2018,China,CHN,Rep. of Moldova,MDA,18170.0
2018,China,CHN,Montenegro,MNE,1072.0
2018,China,CHN,Morocco,MAR,1516207.0
2018,China,CHN,Mozambique,MOZ,696854.0
2018,China,CHN,Oman,OMN,340152.0
2018,China,CHN,Nepal,NPL,303883.0
2018,China,CHN,Netherlands,NLD,35478532.0
2018,China,CHN,Curaçao,CUW,1826.0
2018,China,CHN,New Caledonia,NCL,1655.0
2018,China,CHN,Vanuatu,VUT,3396.0
2018,China,CHN,New Zealand,NZL,3193864.0
2018,China,CHN,Nicaragua,NIC,157926.0
2018,China,CHN,Nigeria,NGA,5746187.0
2018,China,CHN,Norway,NOR,1088106.0
2018,China,CHN,Pakistan,PAK,2425955.0
2018,China,CHN,Panama,PAN,4628735.0
2018,China,CHN,Papua New Guinea,PNG,12841.0
2018,China,CHN,Paraguay,PRY,2708666.0
2018,China,CHN,Peru,PER,2126942.0
2018,China,CHN,Philippines,PHL,30533288.0
2018,China,CHN,Poland,POL,33549093.0
2018,China,CHN,Portugal,PRT,174208.0
2018,China,CHN,Qatar,QAT,1972703.0
2018,China,CHN,Romania,ROU,870030.0
2018,China,CHN,Russian Federation,RUS,18321647.0
2018,China,CHN,Rwanda,RWA,324120.0
2018,China,CHN,Saint Lucia,LCA,11475.0
2018,China,CHN,San Marino,SMR,44995.0
2018,China,CHN,Saudi Arabia,SAU,7453132.0
2018,China,CHN,Senegal,SEN,191021.0
2018,China,CHN,Serbia,SRB,249432.0
2018,China,CHN,India,IND,38292037.0
2018,China,CHN,Singapore,SGP,109927910.0
2018,China,CHN,Slovakia,SVK,21260.0
2018,China,CHN,Viet Nam,VNM,3603042.0
2018,China,CHN,Slovenia,SVN,179042.0
2018,China,CHN,Somalia,SOM,157250.0
2018,China,CHN,South Africa,ZAF,7264947.0
2018,China,CHN,Spain,ESP,31454340.0
2018,China,CHN,Sudan,SDN,162325.0
2018,China,CHN,Sweden,SWE,1862392.0
2018,China,CHN,Switzerland,CHE,8579207.0
2018,China,CHN,Syria,SYR,101311.0
2018,China,CHN,Tajikistan,TJK,2.0
2018,China,CHN,Thailand,THA,64311890.0
2018,China,CHN,Togo,TGO,37231.0
2018,China,CHN,Trinidad and Tobago,TTO,166271.0
2018,China,CHN,United Arab Emirates,ARE,38862420.0
2018,China,CHN,Tunisia,TUN,1851215.0
2018,China,CHN,Türkiye,TUR,4635867.0
2018,China,CHN,Uganda,UGA,322890.0
2018,China,CHN,Ukraine,UKR,7179038.0
2018,China,CHN,North Macedonia,MKD,40757.0
2018,China,CHN,Egypt,EGY,5285409.0
2018,China,CHN,United Kingdom,GBR,195095386.0
2018,China,CHN,United Rep. of Tanzania,TZA,1145001.0
2018,China,CHN,USA,USA,801782253.0
2018,China,CHN,Burkina Faso,BFA,96333.0
2018,China,CHN,Uruguay,URY,1775546.0
2018,China,CHN,Uzbekistan,UZB,22554.0
2018,China,CHN,Venezuela,VEN,121363.0
2018,China,CHN,Yemen,YEM,512182.0
2018,China,CHN,Zambia,ZMB,5352.0
2019,China,CHN,Afghanistan,AFG,30301.0
2019,China,CHN,Albania,ALB,124330.0
2019,China,CHN,Algeria,DZA,3102349.0
2019,China,CHN,Angola,AGO,193445.0
2019,China,CHN,Antigua and Barbuda,ATG,14288.0
2019,China,CHN,Azerbaijan,AZE,199369.0
2019,China,CHN,Argentina,ARG,4653738.0
2019,China,CHN,Australia,AUS,41632789.0
2019,China,CHN,Austria,AUT,157214.0
2019,China,CHN,Bahrain,BHR,279316.0
2019,China,CHN,Bangladesh,BGD,1805501.0
2019,China,CHN,Armenia,ARM,328543.0
2019,China,CHN,Belgium,BEL,21257681.0
2019,China,CHN,Bhutan,BTN,86060.0
2019,China,CHN,Bolivia (Plurinational State of),BOL,8296.0
2019,China,CHN,Bosnia Herzegovina,BIH,1984.0
